ID;Age;Experience;Income;PostCode;Family;CBAvg;Education;CustomerCode;Mortgage;SecuritiesAcc;DepositAcc;OnlineBanking;CreditCard;dateReq;LoanAmount;PersonalLoan
1493;33;8;133;20024;1;0.00;1;320054;0;0;0;1;0;22/10/2022;25;0
1496;52;28;178;22647;3;5.40;3;322045;147;0;0;1;0;22/10/2022;20;1
1498;45;21;73;25020;1;0.80;3;324207;0;0;0;1;0;22/10/2022;25;0
1499;49;23;125;24022;1;7.30;1;322728;0;0;0;0;0;22/10/2022;25;0
1501;54;28;74;25014;2;1.10;1;324185;0;0;0;1;0;22/10/2022;25;0
1504;34;8;52;24720;4;2.20;2;324021;0;0;0;0;0;22/10/2022;25;0
1505;30;6;191;22028;2;4.40;2;321398;0;0;0;1;0;22/10/2022;25;1
1508;43;18;50;21006;4;1.90;3;320707;0;0;0;0;0;22/10/2022;20;0
1511;57;32;33;25747;2;2.00;2;324791;0;0;0;1;0;22/10/2022;25;0
1512;58;32;65;20266;3;2.20;3;320497;0;0;0;0;0;22/10/2022;25;0
1513;53;28;44;21604;3;1.70;1;321096;0;0;0;0;0;22/10/2022;25;0
1514;45;21;183;25211;2;1.40;1;324515;354;0;0;0;0;22/10/2022;25;0
1517;41;17;49;22130;4;2.20;2;321712;0;0;0;0;0;22/10/2022;15;0
1518;52;26;45;22627;4;1.80;1;322002;0;0;0;1;0;22/10/2022;25;0
1519;43;17;64;25053;4;3.00;3;324316;221;0;0;1;0;22/10/2022;20;1
1520;63;38;22;22115;3;0.10;3;321572;90;0;0;1;0;22/10/2022;25;0
1522;33;8;175;22354;2;6.70;1;321836;102;0;0;1;0;22/10/2022;25;0
1524;41;16;104;22037;1;1.00;3;321431;0;0;0;1;0;22/10/2022;25;0
1526;43;18;58;25747;1;2.40;1;324792;0;0;0;0;0;22/10/2022;15;0
1527;36;10;80;24608;4;2.20;2;323825;0;0;0;1;0;22/10/2022;10;0
1528;57;33;45;24117;1;1.80;3;323058;195;0;0;0;0;22/10/2022;10;0
1529;34;9;134;24550;1;4.60;1;323703;164;1;0;1;0;22/10/2022;25;0
1530;38;14;58;21702;4;2.00;3;321121;153;1;0;0;0;22/10/2022;10;0
1532;39;13;25;20304;4;1.50;3;320538;0;0;0;1;0;22/10/2022;25;0
1534;62;37;155;23243;1;1.30;1;322494;0;0;0;0;0;22/10/2022;25;0
1537;36;12;73;25617;4;2.00;3;324745;188;0;0;1;0;25/10/2022;10;0
1538;58;34;41;24608;4;1.30;1;323826;0;0;0;1;0;25/10/2022;10;0
1539;55;30;34;25820;4;0.10;3;324902;157;0;0;1;0;25/10/2022;10;0
1540;29;5;21;20601;3;0.90;3;320603;119;0;0;0;0;25/10/2022;20;0
1542;61;35;154;22704;2;6.90;1;322127;0;0;0;0;0;25/10/2022;25;0
1543;50;20;19;22612;4;0.40;3;321950;0;0;0;0;0;25/10/2022;15;0
1544;52;26;101;23407;2;2.40;2;322584;0;0;0;1;0;25/10/2022;20;0
1546;55;29;131;22675;2;2.70;1;322093;0;1;0;0;0;25/10/2022;20;0
1547;33;9;105;25136;1;4.00;1;324492;0;0;0;1;0;25/10/2022;25;0
1548;47;21;52;24720;1;1.20;2;324023;194;0;0;0;0;25/10/2022;25;0
1549;57;32;21;22037;4;0.90;2;321432;113;1;0;0;0;25/10/2022;10;0
1550;57;31;45;24305;3;1.40;1;323414;198;0;0;1;0;25/10/2022;25;0
1551;40;14;39;23117;1;2.00;1;322426;0;0;0;1;0;25/10/2022;15;0
1553;29;5;195;24301;1;4.30;1;323262;0;0;0;0;0;25/10/2022;25;0
1554;46;22;83;25616;3;0.70;1;324658;0;0;0;0;0;25/10/2022;10;0
1555;42;15;34;21302;3;1.00;2;320862;0;1;0;1;0;25/10/2022;25;0
1556;59;33;49;23002;4;1.70;2;322259;104;0;0;1;0;25/10/2022;10;0
1557;31;1;60;24143;4;4.00;3;323147;244;0;0;0;0;25/10/2022;20;0
1558;51;25;41;24232;4;1.80;1;323230;0;0;0;0;0;25/10/2022;20;0
1559;35;10;72;21320;3;2.30;1;320910;285;0;0;0;0;25/10/2022;25;0
1560;59;35;102;22677;4;3.00;2;322105;115;0;0;1;0;25/10/2022;20;1
1561;35;10;31;25605;3;1.30;1;324621;0;0;0;0;0;25/10/2022;20;0
1562;46;20;73;23106;1;1.50;2;322359;128;0;0;1;0;25/10/2022;25;0
1563;34;9;89;21763;1;0.00;1;321212;0;0;0;1;0;25/10/2022;15;0
1565;64;40;63;24706;4;1.20;2;323932;0;0;0;1;0;25/10/2022;10;0
1566;34;9;104;25758;3;1.20;3;324804;0;0;0;1;0;25/10/2022;25;0
1567;61;35;40;25064;1;0.80;2;324393;128;0;0;1;0;25/10/2022;20;0
1568;63;39;92;24710;2;0.00;3;323953;0;0;0;1;0;25/10/2022;25;0
1569;59;33;72;22350;2;0.70;2;321828;226;0;0;0;0;25/10/2022;25;0
1570;51;27;44;24305;3;1.90;2;323415;141;0;0;0;0;25/10/2022;25;0
1572;37;13;73;25758;4;2.40;1;324805;0;0;0;0;0;25/10/2022;10;0
1575;62;37;42;22106;3;1.50;1;321554;0;0;0;1;0;25/10/2022;25;0
1576;50;26;88;20037;1;2.70;1;320243;0;0;0;1;0;25/10/2022;15;0
1577;43;18;98;22131;2;0.40;1;321727;0;0;0;1;0;25/10/2022;15;0
1578;34;8;65;22023;1;3.00;1;321328;227;0;0;1;0;25/10/2022;15;1
1579;38;13;12;24143;2;0.30;2;323148;104;1;0;1;0;25/10/2022;10;0
1581;39;14;12;22023;2;0.00;3;321329;0;0;0;0;0;25/10/2022;10;0
1585;46;20;25;23401;4;0.60;3;322569;125;0;0;0;0;25/10/2022;25;0
1586;57;31;131;20502;2;2.70;1;320578;0;0;0;0;0;25/10/2022;20;0
1588;52;28;21;24035;2;0.40;1;322814;0;1;0;1;0;25/10/2022;20;0
1589;29;3;55;25616;3;1.10;2;324659;0;0;0;1;0;25/10/2022;25;0
1590;57;32;124;20042;1;0.20;2;320258;0;0;0;1;0;25/10/2022;20;1
1591;49;23;58;25812;4;2.60;1;324826;188;0;0;0;0;25/10/2022;15;0
1592;39;13;72;25817;2;2.80;1;324885;0;0;0;1;0;25/10/2022;10;0
1593;56;31;192;20082;1;7.00;3;320344;0;0;1;1;0;25/10/2022;20;1
1594;63;38;83;21320;3;1.80;2;320911;0;0;0;1;0;25/10/2022;25;0
1595;37;12;93;20025;1;2.80;1;320113;0;1;0;1;0;25/10/2022;10;0
1596;56;26;38;24305;3;1.00;3;323417;110;1;0;1;0;25/10/2022;15;0
1597;45;20;55;22606;4;1.90;3;321934;164;1;0;0;0;25/10/2022;25;0
1599;40;15;85;24550;2;0.40;1;323704;0;1;0;0;0;25/10/2022;10;0
1600;50;24;124;23305;1;4.90;1;322560;266;0;0;1;0;25/10/2022;25;0
1601;60;36;129;22028;2;6.00;1;321401;0;0;0;1;0;25/10/2022;15;0
1602;31;7;180;23407;1;4.30;1;322585;0;0;0;0;0;25/10/2022;20;0
1603;40;14;74;20245;4;1.40;2;320439;0;0;0;1;0;25/10/2022;25;0
1604;36;6;138;22152;1;7.00;3;321734;86;0;0;1;0;25/10/2022;15;1
1606;54;28;83;23555;3;0.80;1;322623;0;0;0;1;0;25/10/2022;25;0
1607;35;10;33;20266;4;1.70;1;320498;87;0;0;1;0;25/10/2022;10;0
1608;55;29;21;22028;4;0.70;3;321402;0;0;0;0;0;25/10/2022;10;0
1609;36;10;35;24608;2;0.30;1;323827;98;0;0;1;0;25/10/2022;25;0
1612;58;32;75;22026;2;2.30;3;321379;0;0;0;0;0;25/10/2022;25;0
1613;41;17;33;24550;1;0.70;1;323705;104;0;0;0;0;25/10/2022;25;0
1614;60;34;52;24305;4;1.70;2;323419;0;1;0;1;0;25/10/2022;10;0
1616;62;36;63;23102;1;2.50;3;322323;0;0;0;0;0;25/10/2022;25;0
1617;48;23;84;24402;4;3.10;2;323515;0;1;1;1;0;25/10/2022;20;1
1618;61;36;44;21302;4;2.10;1;320863;0;0;0;0;0;25/10/2022;10;0
1620;45;21;29;20005;1;0.30;3;320012;0;0;0;1;0;25/10/2022;15;0
1621;39;14;22;24035;2;0.30;2;322815;0;0;0;1;0;25/10/2022;10;0
1622;31;6;53;22023;4;2.20;1;321330;114;0;0;1;0;25/10/2022;25;0
1623;39;14;24;24611;2;0.30;2;323860;0;0;0;1;0;25/10/2022;10;0
1624;63;38;153;20045;1;1.30;1;320268;455;0;0;0;0;25/10/2022;25;0
1625;28;2;31;20024;2;0.30;2;320055;0;1;0;1;0;25/10/2022;20;0
1626;56;30;21;24542;2;0.70;2;323657;0;0;0;1;0;25/10/2022;20;0
1627;31;6;180;23108;2;6.70;1;322405;0;0;0;0;0;25/10/2022;20;0
1629;42;18;90;25064;4;0.80;1;324394;245;1;0;0;0;25/10/2022;20;0
1630;53;29;154;23407;4;7.40;3;322586;0;0;0;0;0;25/10/2022;20;1
1633;31;5;93;25032;2;3.10;2;324234;0;0;0;1;0;25/10/2022;25;1
1634;62;38;53;22121;1;0.00;2;321615;0;0;0;0;0;25/10/2022;25;0
1636;49;24;70;21330;1;2.90;1;320965;0;0;0;0;0;26/10/2022;20;0
1638;30;6;193;24022;3;6.30;3;322729;0;0;0;1;0;26/10/2022;10;1
1640;56;31;68;24571;2;0.00;3;323747;0;1;0;1;0;26/10/2022;15;0
1641;36;10;55;20002;1;2.00;1;320003;95;0;0;1;0;26/10/2022;10;0
1642;58;34;152;22182;4;3.60;3;321775;0;0;0;0;0;26/10/2022;20;1
1644;41;16;13;21125;2;0.00;3;320800;0;0;0;1;0;26/10/2022;25;0
1646;56;32;89;22026;4;1.00;2;321381;90;1;0;1;0;26/10/2022;10;0
1647;52;26;93;21745;1;2.40;1;321204;0;0;0;1;0;26/10/2022;25;0
1648;35;5;68;20502;4;1.80;3;320580;0;0;0;0;0;26/10/2022;10;0
1650;29;4;73;25032;1;0.80;2;324235;0;0;0;1;0;26/10/2022;25;0
1651;31;6;83;22131;4;2.20;2;321728;106;0;0;1;0;26/10/2022;25;0
1652;62;36;158;24301;2;6.30;3;323263;0;0;0;1;0;26/10/2022;15;1
1653;48;18;182;22626;4;6.00;3;321993;0;0;0;1;0;26/10/2022;20;1
1656;35;11;53;21355;3;2.80;1;321020;0;0;0;0;0;26/10/2022;25;0
1657;40;15;175;22646;2;3.30;1;322034;0;0;0;1;0;26/10/2022;10;0
1658;31;5;28;24538;3;1.00;1;323645;0;0;0;1;0;26/10/2022;15;0
1659;50;25;14;22037;4;0.80;1;321434;0;0;0;1;0;26/10/2022;25;0
1661;37;11;34;25747;3;0.90;1;324793;0;0;0;1;0;26/10/2022;25;0
1663;63;38;84;24607;4;0.10;2;323812;0;0;0;0;0;26/10/2022;10;0
1664;57;32;42;25070;3;0.50;2;324408;0;1;0;1;0;26/10/2022;25;0
1665;61;35;63;21605;1;1.60;1;321106;0;0;0;1;0;26/10/2022;25;0
1667;51;25;190;25138;2;4.20;2;324506;0;0;0;1;0;26/10/2022;15;1
1668;44;20;22;20024;1;1.00;1;320056;91;0;0;0;0;26/10/2022;25;0
1671;38;14;25;25135;4;0.40;2;324483;101;0;0;1;0;26/10/2022;10;0
1672;34;9;20;22648;4;1.10;3;322062;0;0;0;1;0;26/10/2022;20;0
1675;37;11;139;25814;2;0.80;2;324858;421;0;0;1;0;26/10/2022;20;1
1676;60;35;119;20266;2;3.90;1;320499;0;1;0;1;0;26/10/2022;15;0
1677;46;20;74;22821;4;2.60;3;322196;104;0;0;1;0;26/10/2022;25;0
1678;34;10;42;22173;1;1.50;2;321757;131;0;0;0;0;26/10/2022;25;0
1679;56;30;73;24035;2;1.10;1;322816;0;0;0;0;0;26/10/2022;25;0
1680;57;31;114;24520;4;5.20;1;323558;0;1;1;1;0;26/10/2022;20;1
1681;62;36;44;22023;2;1.00;3;321332;0;0;0;0;0;26/10/2022;25;0
1682;32;8;141;20005;2;4.33;1;320013;0;0;0;0;0;26/10/2022;20;0
1683;51;26;14;22182;2;0.00;1;321776;103;0;0;1;0;26/10/2022;25;0
1684;55;29;33;22660;2;0.40;3;322071;0;0;0;0;0;26/10/2022;25;0
1685;60;34;83;24028;2;2.00;1;322807;249;0;0;0;0;26/10/2022;25;0
1686;40;16;89;20011;4;0.80;1;320022;155;0;0;1;0;26/10/2022;15;0
1687;62;38;39;26003;4;2.20;1;324970;0;1;0;1;0;26/10/2022;10;0
1689;60;34;108;22152;2;2.00;1;321735;359;0;0;1;0;26/10/2022;15;0
1691;26;1;102;25521;;1.90;1;324603;0;0;0;0;0;26/10/2022;25;0
1693;58;32;32;23014;3;1.40;1;322276;0;0;0;1;0;26/10/2022;25;0
1694;57;31;43;25616;1;0.20;1;324660;0;0;0;0;0;26/10/2022;10;0
1695;48;23;35;24025;4;0.40;2;322772;118;0;0;0;0;26/10/2022;25;0
1696;30;6;184;21211;;6.00;1;320832;0;0;0;1;0;26/10/2022;25;0
1697;45;21;140;21024;2;7.60;1;320723;132;0;0;0;0;26/10/2022;20;0
1699;44;20;149;22121;1;1.70;1;321616;0;0;0;1;0;26/10/2022;15;0
1701;43;16;71;20082;3;2.33;2;320345;0;0;0;0;0;26/10/2022;20;0
1702;29;3;108;24304;4;1.80;2;323345;0;0;0;0;0;26/10/2022;15;0
1704;65;41;40;24542;3;0.10;3;323658;0;0;0;1;0;26/10/2022;20;0
1707;56;31;84;22672;1;0.10;3;322082;0;0;0;1;0;26/10/2022;10;0
1712;27;3;201;25812;1;6.33;1;324827;158;0;0;1;0;26/10/2022;20;0
1713;44;20;20;22780;1;1.40;3;322166;0;0;0;0;0;26/10/2022;20;0
1714;44;20;15;20405;1;1.00;1;320568;0;0;0;1;0;26/10/2022;25;0
1716;39;13;25;25370;3;0.20;2;324560;0;0;0;1;0;26/10/2022;25;0
1717;32;8;200;21330;2;6.50;1;320966;565;0;0;1;0;26/10/2022;20;0
1718;33;7;101;23727;1;2.70;2;322668;233;0;0;0;0;26/10/2022;20;0
1721;52;28;8;25060;1;0.30;1;324364;0;0;0;1;0;26/10/2022;15;0
1722;54;29;59;22867;2;2.30;3;322233;152;0;0;1;0;26/10/2022;15;0
1723;26;2;72;22647;4;2.60;1;322047;0;1;1;1;0;26/10/2022;10;0
1724;39;15;55;25821;1;1.50;3;324905;0;0;0;1;0;26/10/2022;25;0
1725;46;19;24;20025;3;0.67;2;320115;0;0;0;1;0;26/10/2022;10;0
1726;57;32;19;25348;1;1.30;1;324544;0;0;0;1;0;26/10/2022;10;0
1729;52;26;28;25405;1;0.30;3;324573;0;0;0;1;0;26/10/2022;15;0
1730;50;20;25;21320;4;0.40;3;320912;0;0;0;1;0;26/10/2022;25;0
1732;43;19;125;22122;3;2.40;1;321657;0;0;0;1;0;26/10/2022;15;1
1734;40;16;125;25125;2;2.20;1;324443;0;0;0;1;0;26/10/2022;10;0
1735;35;10;79;24720;4;2.10;3;324027;182;0;0;1;0;26/10/2022;10;0
1738;44;19;70;22322;1;0.20;2;321808;230;1;0;0;0;26/10/2022;20;0
1741;45;20;59;25008;1;2.40;1;324160;0;1;1;1;0;26/10/2022;15;0
1742;45;21;121;24066;1;4.70;1;322872;0;0;0;0;0;26/10/2022;20;0
1743;64;38;42;25222;2;0.70;3;324524;137;0;0;1;0;26/10/2022;25;0
1744;50;24;32;24701;4;1.80;1;323880;109;0;0;1;0;26/10/2022;25;0
1745;28;3;29;21105;4;0.80;1;320759;135;0;0;1;0;26/10/2022;15;0
1749;49;23;79;25812;3;0.70;2;324828;151;0;0;1;0;26/10/2022;10;0
1750;46;22;52;25814;2;2.10;3;324859;221;0;0;0;0;26/10/2022;25;0
1751;60;34;61;25521;4;1.70;2;324605;229;0;0;0;0;26/10/2022;10;0
1752;55;31;25;24720;2;0.20;1;324028;0;0;0;0;0;26/10/2022;25;0
1753;33;8;155;22717;1;7.40;3;322146;0;0;0;0;0;26/10/2022;15;1
1754;53;29;25;22008;2;0.40;1;321304;0;0;0;1;0;26/10/2022;25;0
1755;50;24;80;25616;4;4.90;1;324661;0;0;0;1;0;26/10/2022;20;0
1757;42;17;23;25053;2;0.00;3;324317;0;0;0;0;0;26/10/2022;25;0
1759;40;14;54;26003;2;0.70;1;324971;0;0;0;0;0;26/10/2022;10;0
1760;31;6;44;24720;4;0.80;1;324029;0;0;0;0;0;26/10/2022;25;0
1761;41;16;33;24302;4;0.00;2;323287;0;0;0;1;0;26/10/2022;25;0
1765;45;21;44;24526;3;0.60;2;323596;0;0;0;1;0;26/10/2022;25;0
1766;26;0;149;25051;2;7.20;1;324294;154;0;0;0;0;26/10/2022;15;0
1767;64;38;22;22627;2;0.20;3;322003;0;1;0;0;0;26/10/2022;25;0
1768;41;14;74;22621;3;2.33;2;321972;0;0;0;1;0;26/10/2022;25;0
1769;43;18;128;22023;4;5.30;1;321333;84;0;0;0;0;26/10/2022;20;1
1770;60;36;62;24061;4;2.20;1;322835;0;0;0;0;0;26/10/2022;10;0
1771;62;37;9;21320;1;0.10;1;320913;94;0;0;0;0;26/10/2022;15;0
1772;46;21;9;25023;2;0.70;3;324221;0;0;0;1;0;26/10/2022;15;0
1773;36;11;15;24720;2;0.30;2;324031;119;0;0;0;0;26/10/2022;25;0
1774;31;5;28;22037;4;0.80;1;321435;0;0;0;0;0;26/10/2022;15;0
1776;46;22;73;21360;1;0.80;3;321028;117;0;0;0;0;26/10/2022;25;0
1777;50;26;42;24080;4;1.10;2;322879;151;0;0;1;0;26/10/2022;25;0
1779;27;3;32;24710;3;1.00;2;323954;0;0;0;0;0;26/10/2022;25;0
1780;34;9;68;24720;1;2.80;1;324032;0;0;0;1;0;26/10/2022;15;0
1781;49;24;82;25051;1;2.90;1;324295;267;0;0;1;0;26/10/2022;25;0
1784;53;27;192;24720;1;1.70;1;324033;601;0;0;1;0;26/10/2022;25;0
1785;54;29;119;21355;3;2.00;1;321021;0;1;1;0;0;26/10/2022;20;1
1786;29;3;190;24080;2;4.50;1;322880;0;0;0;1;0;26/10/2022;20;0
1787;35;11;34;23117;1;1.50;2;322428;0;0;0;0;0;26/10/2022;25;0
1789;38;13;23;21116;4;0.20;3;320791;0;0;0;1;0;26/10/2022;10;0
1794;35;9;113;24526;3;0.80;3;323597;0;0;0;1;0;26/10/2022;10;1
1795;56;32;98;21355;3;3.90;3;321022;0;0;0;0;0;26/10/2022;20;1
1797;57;32;42;22831;2;2.10;3;322204;0;0;0;1;0;26/10/2022;25;0
1799;44;20;185;24086;3;2.70;1;322910;0;0;0;1;0;26/10/2022;15;1
1800;38;14;28;25821;4;0.40;2;324906;100;0;0;1;0;26/10/2022;10;0
1802;35;10;78;22121;1;2.60;2;321617;0;0;0;0;0;26/10/2022;15;0
1803;29;3;121;22806;2;1.30;1;322179;0;0;0;0;0;26/10/2022;20;0
1804;58;32;59;24542;1;1.60;1;323659;0;0;0;1;0;26/10/2022;15;0
1805;40;16;64;22661;4;2.67;1;322080;0;1;0;1;0;26/10/2022;25;0
1806;51;26;15;22373;2;0.00;1;321852;114;0;0;1;0;26/10/2022;25;0
1807;61;36;10;20740;1;0.10;1;320664;0;0;0;0;0;26/10/2022;20;0
1808;46;20;61;20036;2;0.40;3;320236;0;0;0;0;0;26/10/2022;20;0
1809;55;31;50;23010;4;1.50;1;322267;0;0;0;1;0;26/10/2022;10;0
1810;35;10;79;25045;4;2.10;3;324276;0;1;0;1;0;26/10/2022;10;0
1811;60;34;35;20025;1;0.20;1;320116;0;0;0;1;0;26/10/2022;25;0
1812;28;3;11;24534;4;0.50;3;323634;0;0;0;0;0;26/10/2022;20;0
1813;43;19;128;25054;1;4.70;1;324335;0;0;0;1;0;26/10/2022;15;0
1815;48;22;79;25747;3;0.70;2;324794;0;0;0;1;0;26/10/2022;10;0
1817;45;19;91;22373;2;1.70;2;321853;0;1;0;1;0;26/10/2022;20;0
1819;45;20;62;25818;2;2.20;3;324894;0;0;0;1;0;26/10/2022;25;0
1820;60;34;59;24110;1;1.60;1;322985;231;0;0;1;0;26/10/2022;15;0
1821;47;22;25;20404;1;0.10;1;320562;148;0;0;1;0;26/10/2022;25;0
1822;32;7;54;26008;4;1.30;1;324976;0;1;0;1;0;26/10/2022;25;0
1823;48;23;112;23014;1;5.10;2;322277;86;1;1;1;0;26/10/2022;15;1
1826;56;32;161;24720;1;5.80;3;324034;0;1;0;0;0;26/10/2022;20;1
1827;59;33;35;21105;1;0.20;1;320760;171;0;0;0;0;26/10/2022;25;0
1829;30;4;25;22123;2;0.30;2;321676;0;0;0;0;0;26/10/2022;25;0
1830;59;29;45;25630;3;2.00;3;324757;0;0;0;1;0;26/10/2022;25;0
1831;38;13;119;24571;2;7.80;1;323748;221;0;0;0;0;26/10/2022;10;0
1833;54;29;79;21330;4;3.80;2;320968;0;1;0;1;0;26/10/2022;15;0
1834;34;9;178;24303;1;0.80;3;323311;0;0;0;0;0;26/10/2022;15;1
1835;41;16;23;24143;2;0.30;2;323149;118;0;0;0;0;26/10/2022;25;0
1837;44;19;74;20041;4;1.90;3;320249;0;0;0;0;0;26/10/2022;25;0
1839;31;7;99;24720;1;4.00;1;324035;0;0;0;1;0;26/10/2022;15;0
1841;55;25;23;23106;4;0.40;3;322361;88;0;0;0;0;26/10/2022;10;0
1843;53;29;93;25051;1;2.70;2;324296;256;0;0;1;0;26/10/2022;25;0
1844;30;6;154;20230;;6.00;1;320415;0;0;0;0;0;26/10/2022;25;0
1846;43;18;65;23065;2;2.20;3;322310;0;0;0;1;0;26/10/2022;25;0
1847;56;32;15;20082;1;0.10;2;320347;0;0;0;1;0;26/10/2022;10;0
1848;25;0;52;25126;3;2.60;3;324448;159;0;0;0;0;26/10/2022;25;0
1850;50;26;42;20630;1;1.60;2;320613;0;0;0;1;0;26/10/2022;25;0
1851;36;10;20;20033;4;0.30;1;320201;97;0;0;1;0;26/10/2022;10;0
1853;32;6;54;24526;4;1.80;3;323598;167;0;0;0;0;26/10/2022;25;0
1854;51;25;60;20401;4;2.60;1;320547;97;0;0;1;0;26/10/2022;20;0
1855;52;25;41;25403;3;1.00;2;324569;0;0;0;1;0;26/10/2022;20;0
1857;51;24;21;25014;2;1.00;2;324186;0;0;0;1;0;26/10/2022;20;0
1859;35;11;65;20747;3;2.80;1;320676;240;0;0;1;0;26/10/2022;25;0
1860;67;41;20;21741;2;0.40;1;321197;80;0;0;0;0;26/10/2022;20;0
1861;30;6;179;21103;3;4.90;1;320751;142;0;0;1;0;26/10/2022;10;1
1863;42;17;82;25616;1;3.70;3;324663;0;0;0;1;0;26/10/2022;25;0
1864;48;22;43;24588;1;1.20;2;323778;112;0;0;1;0;26/10/2022;25;0
1865;61;36;61;22103;2;2.80;1;321536;0;0;0;0;0;26/10/2022;20;0
1866;36;6;90;21342;4;1.80;3;321006;0;1;0;0;0;26/10/2022;10;0
1867;48;24;90;24523;1;2.60;2;323586;334;0;0;1;0;26/10/2022;20;0
1868;65;39;21;24553;2;0.40;1;323731;0;0;0;0;0;26/10/2022;20;0
1870;55;30;44;24025;2;2.00;2;322773;0;0;0;1;0;26/10/2022;25;0
1871;63;37;110;25032;1;4.10;3;324237;0;0;0;0;0;26/10/2022;20;1
1872;31;5;99;24065;4;1.80;2;322863;268;0;0;0;0;26/10/2022;15;0
1873;43;17;98;24402;3;1.10;1;323517;0;0;0;0;0;26/10/2022;15;0
1874;28;4;69;24538;3;0.70;2;323646;80;0;0;1;0;26/10/2022;15;0
1876;27;3;112;20066;3;2.50;1;320312;389;1;0;1;0;26/10/2022;25;0
1877;62;38;123;20210;1;2.90;1;320379;0;0;0;0;0;26/10/2022;25;0
1878;51;24;78;20037;1;2.67;2;320244;0;0;0;1;0;26/10/2022;15;0
1879;56;30;59;25833;3;0.80;1;324945;159;1;0;1;0;26/10/2022;15;0
1880;56;30;78;20401;3;1.70;2;320548;0;0;0;0;0;26/10/2022;15;0
1881;44;19;49;24720;4;1.90;3;324036;89;0;0;1;0;26/10/2022;15;0
1882;46;19;82;21365;3;2.67;2;321043;0;0;0;0;0;26/10/2022;10;0
1884;56;30;185;21711;1;2.90;1;321150;0;0;0;0;0;26/10/2022;10;0
1885;57;33;163;24132;1;7.40;1;323122;0;0;0;1;0;26/10/2022;10;0
1887;65;41;115;24105;4;1.70;2;322955;0;0;0;0;0;26/10/2022;10;0
1889;36;10;93;24305;1;2.80;3;323421;0;0;0;1;0;26/10/2022;10;0
1890;56;30;111;23106;4;0.30;1;322362;372;1;1;1;0;26/10/2022;20;1
1891;52;27;184;20630;1;8.10;1;320614;0;0;0;0;0;26/10/2022;25;0
1892;42;18;50;25126;4;2.20;2;324449;0;0;0;0;0;26/10/2022;20;0
1894;49;24;13;24608;1;0.40;3;323829;101;1;0;0;0;26/10/2022;25;0
1896;26;2;72;25003;4;2.60;1;324148;0;0;0;1;0;26/10/2022;10;0
1898;54;29;98;23065;1;0.10;3;322311;0;0;0;0;0;26/10/2022;15;0
1899;50;24;43;25630;4;0.10;1;324758;0;0;0;1;0;26/10/2022;25;0
1900;59;33;34;24115;1;0.20;1;323041;0;0;0;1;0;26/10/2022;25;0
1901;61;36;10;21365;4;0.40;2;321044;0;0;0;1;0;26/10/2022;10;0
1902;43;19;201;24305;2;6.67;1;323422;0;1;0;1;0;26/10/2022;20;0
1904;56;26;50;20025;3;1.40;3;320117;0;0;0;0;0;26/10/2022;20;0
1905;38;14;91;25060;2;0.00;1;324365;0;0;0;1;0;26/10/2022;10;0
1906;25;-1;112;22507;2;2.00;1;321888;241;0;0;1;0;26/10/2022;25;0
1907;42;17;98;22866;2;0.40;1;322229;275;0;0;1;0;26/10/2022;15;0
1908;42;18;115;23711;1;0.30;1;322657;0;0;0;0;0;26/10/2022;25;0
1909;50;26;22;22037;4;0.50;2;321436;112;0;0;1;0;26/10/2022;25;0
1911;43;18;83;25616;2;3.80;3;324664;112;0;0;0;0;26/10/2022;25;0
1912;60;35;52;24702;3;0.50;2;323896;0;0;0;0;0;26/10/2022;25;0
1913;42;16;191;24304;3;4.80;2;323348;0;1;1;1;0;26/10/2022;15;1
1914;57;33;134;22110;4;0.90;1;321560;198;0;0;1;0;26/10/2022;20;1
1915;48;24;54;25616;1;1.60;2;324665;186;0;0;1;0;26/10/2022;25;0
1916;37;11;69;21211;3;2.10;1;320833;0;1;0;0;0;26/10/2022;15;0
1917;57;32;64;25138;3;1.60;3;324507;0;0;0;1;0;26/10/2022;25;0
1918;62;32;53;26001;4;1.67;3;324962;142;0;0;0;0;26/10/2022;10;0
1921;54;28;31;22130;2;0.40;3;321713;0;0;0;0;0;26/10/2022;20;0
1923;39;15;25;23023;1;1.40;3;322294;0;0;0;0;0;26/10/2022;25;0
1924;45;19;22;20632;1;0.20;1;320626;0;0;0;1;0;26/10/2022;25;0
1925;62;38;78;22002;1;1.80;3;321273;0;0;0;0;0;26/10/2022;15;0
1926;43;19;81;20245;1;0.30;1;320441;218;0;0;1;0;26/10/2022;20;0
1927;30;6;41;20025;;2.40;2;320118;0;0;0;1;0;26/10/2022;20;0
1928;35;10;62;23106;3;2.30;1;322363;0;0;0;0;0;26/10/2022;25;0
1929;58;34;35;24122;1;1.20;3;323079;0;0;0;1;0;26/10/2022;25;0
1930;44;19;30;24501;1;0.60;3;323531;0;0;0;1;0;26/10/2022;20;0
1931;56;29;51;24080;3;1.00;2;322882;0;0;0;1;0;26/10/2022;20;0
1932;28;2;140;22122;2;2.00;1;321658;0;0;0;1;0;26/10/2022;20;0
1933;64;39;73;20073;3;2.40;1;320323;185;0;0;0;0;26/10/2022;25;0
1934;63;39;40;21311;4;1.20;2;320883;0;0;0;1;0;26/10/2022;10;0
1937;50;24;82;20221;3;3.00;2;320400;0;0;0;1;0;26/10/2022;10;0
1938;51;25;181;25051;1;3.30;3;324297;589;1;1;1;0;26/10/2022;15;1
